item,clase,coord
Q111591265,Q174782,Point(-58.400425871 -34.579880228)
Q111685544,Q174782,Point(-58.39549658 -34.5816516)
Q111685579,Q174782,Point(-58.400773214 -34.579929588)
Q111685589,Q174782,Point(-58.390566331 -34.583408361)
Q111694411,Q653208,Point(-58.393775089 -34.581799847)
Q111694411,Q721747,Point(-58.393775089 -34.581799847)
Q111694491,Q179700,Point(-58.395571886 -34.581628884)
Q111694713,Q4989906,Point(-58.390262 -34.585656)
Q111694720,Q653208,Point(-58.390262 -34.585656)
Q111694720,Q721747,Point(-58.390262 -34.585656)
Q111694726,Q653208,Point(-58.390262 -34.585656)
Q111694726,Q721747,Point(-58.390262 -34.585656)
Q111694728,Q860861,Point(-58.3900883 -34.5859)
Q111694728,Q4989906,Point(-58.3900883 -34.5859)
Q111694967,Q653208,Point(-58.388661 -34.585314)
Q111694967,Q721747,Point(-58.388661 -34.585314)
Q111694968,Q721747,Point(-58.389914 -34.585007)
Q111694969,Q721747,Point(-58.391705 -34.58476)
Q111694971,Q4989906,Point(-58.391705 -34.58476)
Q111694972,Q653208,Point(-58.391705 -34.58476)
Q111694972,Q721747,Point(-58.391705 -34.58476)
Q111694973,Q721747,Point(-58.391705 -34.58476)
Q126918264,Q505213,Point(-58.400719 -34.598508)
Q126918264,Q12144907,Point(-58.400719 -34.598508)
Q1323870,Q24354,Point(-58.39416667 -34.59611111)
Q1323870,Q41253,Point(-58.39416667 -34.59611111)
Q1323870,Q200764,Point(-58.39416667 -34.59611111)
Q2887413,Q180958,Point(-58.39836111 -34.59822222)
Q2887413,Q2385804,Point(-58.39836111 -34.59822222)
Q3115667,Q557206,Point(-58.39291111 -34.59963889)
Q3115667,Q902104,Point(-58.39291111 -34.59963889)
Q3115667,Q3580134,Point(-58.39291111 -34.59963889)
Q3115667,Q45400320,Point(-58.39291111 -34.59963889)
Q3242421,Q190752,Point(-58.3861 -34.6022)
Q3578430,Q41176,Point(-58.394 -34.59711111)
Q3578430,Q159334,Point(-58.394 -34.59711111)
Q4315126,Q875538,Point(-58.39944444 -34.59472222)
Q5047856,Q33506,Point(-58.39458333 -34.59758333)
Q5047856,Q41176,Point(-58.39458333 -34.59758333)
Q5047856,Q1329623,Point(-58.39458333 -34.59758333)
Q5780334,Q5780448,Point(-58.386916666 -34.600022222)
Q5796929,Q928830,Point(-58.392913 -34.599658)
Q5796929,Q28043022,Point(-58.392913 -34.599658)
Q5854893,Q41176,Point(-58.39766667 -34.59786111)
Q5854893,Q180958,Point(-58.39766667 -34.59786111)
Q5855114,Q41176,Point(-58.39816667 -34.59736111)
Q5855114,Q180958,Point(-58.39816667 -34.59736111)
Q6017976,Q41176,Point(-58.3855 -34.6014)
Q6026185,Q41176,Point(-58.384781369 -34.602940915)
Q6139853,Q24354,Point(-58.389917867 -34.600873539)
Q6139853,Q41253,Point(-58.389917867 -34.600873539)
Q6139853,Q19860854,Point(-58.389917867 -34.600873539)
Q6150294,Q41176,Point(-58.39106667 -34.59988889)
Q9054506,Q1137809,Point(-58.38575 -34.60216667)
Q11224491,Q928830,Point(-58.393345 -34.595861)
Q11224491,Q28043022,Point(-58.393345 -34.595861)
Q17266610,Q41176,Point(-58.394166666 -34.5975)
Q20021982,Q192350,Point(-58.393556746 -34.59697981)
Q28162995,Q3914,Point(-58.39280556 -34.60269167)
Q30266876,Q13226383,Point(-58.39763 -34.597796)
Q30281986,Q4287745,Point(-58.399462 -34.596819)
Q38263032,Q41253,Point(-58.3932188 -34.5969208)
Q38263037,Q41253,Point(-58.3925927 -34.5996146)
Q38263050,Q41253,Point(-58.3961082 -34.5957192)
Q38263125,Q41253,Point(-58.3939585 -34.5958449)
Q38263125,Q19860854,Point(-58.3939585 -34.5958449)
Q38263179,Q41253,Point(-58.3937645 -34.5958152)
Q38263623,Q41253,Point(-58.3952985 -34.5956649)
Q50035086,Q4287745,Point(-58.397177 -34.597373)
Q52575624,Q33506,Point(-58.3975 -34.5975)
Q52575792,Q7315155,Point(-58.399155013 -34.597560094)
Q52575792,Q45400320,Point(-58.399155013 -34.597560094)
Q54823859,Q385994,Point(-58.398148 -34.597221)
Q54823859,Q856234,Point(-58.398148 -34.597221)
Q55980029,Q174782,Point(-58.391311 -34.598867)
Q56826482,Q41176,Point(-58.391033 -34.60295)
Q56826622,Q41176,Point(-58.389453 -34.600409)
Q56826893,Q41176,Point(-58.392216 -34.602942)
Q56826897,Q41176,Point(-58.391123 -34.602021)
Q57759031,Q28564,Point(-58.3891374 -34.5994886)
Q57759187,Q28564,Point(-58.38898 -34.599484)
Q57759187,Q385994,Point(-58.38898 -34.599484)
Q61931502,Q13226383,Point(-58.398383 -34.597969)
Q61931534,Q2385804,Point(-58.397642 -34.597634)
Q61933256,Q43229,Point(-58.391293 -34.600757)
Q63442309,Q123584934,Point(-58.397211 -34.597805)
Q63442344,Q33506,Point(-58.398271 -34.598038)
Q65391612,Q33506,Point(-58.39907 -34.597653)
Q65391612,Q866133,Point(-58.39907 -34.597653)
Q65393761,Q33506,Point(-58.3887 -34.6029)
Q65482510,Q123584934,Point(-58.398227 -34.597304)
Q65485760,Q33506,Point(-58.398223 -34.598317)
Q65485760,Q16735822,Point(-58.398223 -34.598317)
Q83869258,Q385994,Point(-58.3952 -34.598778)
Q83869262,Q385994,Point(-58.398223 -34.598317)
Q83869262,Q856234,Point(-58.398223 -34.598317)
Q83869266,Q385994,Point(-58.398223 -34.598317)
Q83869271,Q385994,Point(-58.398223 -34.598317)
Q83869620,Q385994,Point(-58.39907 -34.597653)
Q83869632,Q385994,Point(-58.394004 -34.59714)
Q83869640,Q385994,Point(-58.399125 -34.597078)
Q83869646,Q385994,Point(-58.399125 -34.597078)
Q83869773,Q385994,Point(-58.391129 -34.602417)
Q83869775,Q385994,Point(-58.391626 -34.600017)
Q83869897,Q385994,Point(-58.392894 -34.599155)
Q83870044,Q385994,Point(-58.385354 -34.602147)
Q83870053,Q385994,Point(-58.390307 -34.601922)
Q83870071,Q385994,Point(-58.39907 -34.597653)
Q83870076,Q385994,Point(-58.39907 -34.597653)
Q83870082,Q385994,Point(-58.39907 -34.597653)
Q83870210,Q385994,Point(-58.388851 -34.600578)
Q83870212,Q385994,Point(-58.388851 -34.600578)
Q83870217,Q385994,Point(-58.389287 -34.600771)
Q83870240,Q385994,Point(-58.388851 -34.600578)
Q83870250,Q385994,Point(-58.393128 -34.596691)
Q83870265,Q385994,Point(-58.392415 -34.602391)
Q83870894,Q385994,Point(-58.388851 -34.600578)
Q83870974,Q385994,Point(-58.39756 -34.596257)
Q83870985,Q385994,Point(-58.397556 -34.597845)
Q83870985,Q856234,Point(-58.397556 -34.597845)
Q83870989,Q385994,Point(-58.397556 -34.597845)
Q83870994,Q385994,Point(-58.397556 -34.597845)
Q111694519,Q653208,Point(-58.458906 -34.614846)
Q111694519,Q721747,Point(-58.458906 -34.614846)
Q111694520,Q331744,Point(-58.458906 -34.614846)
Q111694521,Q653208,Point(-58.458906 -34.614846)
Q111694521,Q721747,Point(-58.458906 -34.614846)
Q111694522,Q179700,Point(-58.458906 -34.614846)
Q111694523,Q179700,Point(-58.458906 -34.614846)
Q111694524,Q179700,Point(-58.458906 -34.614846)
Q111694525,Q191851,Point(-58.458906 -34.614846)
Q111694526,Q191851,Point(-58.458906 -34.614846)
Q111694527,Q191851,Point(-58.458906 -34.614846)
Q111694737,Q2293362,Point(-58.4568 -34.621548)
Q111696820,Q241045,Point(-58.475889 -34.597121)
Q111696821,Q241045,Point(-58.475889 -34.597121)
Q111696822,Q241045,Point(-58.475889 -34.597121)
Q111696823,Q241045,Point(-58.475889 -34.597121)
Q111696825,Q241045,Point(-58.475889 -34.597121)
Q111696826,Q241045,Point(-58.475889 -34.597121)
Q111696827,Q653208,Point(-58.475889 -34.597121)
Q111696827,Q721747,Point(-58.475889 -34.597121)
Q111696828,Q241045,Point(-58.475889 -34.597121)
Q111696829,Q241045,Point(-58.475889 -34.597121)
Q111696830,Q653208,Point(-58.475889 -34.597121)
Q111696830,Q721747,Point(-58.475889 -34.597121)
Q111696831,Q191851,Point(-58.475889 -34.597121)
Q111696832,Q179700,Point(-58.475889 -34.597121)
Q111696834,Q241045,Point(-58.476092 -34.597126)
Q111696836,Q179700,Point(-58.475889 -34.597121)
Q111696872,Q653208,Point(-58.476092 -34.597126)
Q111696872,Q721747,Point(-58.476092 -34.597126)
Q111696873,Q483453,Point(-58.476092 -34.597126)
Q111696874,Q483453,Point(-58.476092 -34.597126)
Q111697393,Q653208,Point(-58.483128 -34.602504)
Q111697393,Q721747,Point(-58.483128 -34.602504)
Q111697394,Q331744,Point(-58.484186 -34.601172)
Q111697397,Q653208,Point(-58.484186 -34.601172)
Q111697397,Q721747,Point(-58.484186 -34.601172)
Q111706705,Q653208,Point(-58.453466 -34.61364)
Q111707515,Q179700,Point(-58.465678 -34.616277)
Q111707620,Q331744,Point(-58.467954 -34.608794)
Q111707936,Q331744,Point(-58.467358 -34.610915)
Q111707938,Q653208,Point(-58.467358 -34.610915)
Q111707938,Q721747,Point(-58.467358 -34.610915)
Q111707939,Q653208,Point(-58.467358 -34.610915)
Q111707939,Q721747,Point(-58.467358 -34.610915)
Q111707941,Q483453,Point(-58.467358 -34.610915)
Q111707941,Q1896346,Point(-58.467358 -34.610915)
Q111707943,Q321053,Point(-58.467358 -34.610915)
Q111707943,Q721747,Point(-58.467358 -34.610915)
Q111708245,Q331744,Point(-58.470721 -34.596071)
Q126188963,Q7543083,Point(-58.46225099 -34.608183403)
Q126197648,Q7543083,Point(-58.470427975 -34.596047812)
Q129259945,Q79007,Point(-58.453333333 -34.621666666)
Q131740267,Q79007,Point(-58.455833333 -34.627777777)
Q136805963,Q174782,Point(-58.48075 -34.60825)
Q139565900,Q79007,Point(-58.454563162 -34.61461047)
Q139565900,Q1251403,Point(-58.454563162 -34.61461047)
Q140265678,Q159334,Point(-58.472062 -34.606069)
Q140265678,Q1080794,Point(-58.472062 -34.606069)
Q140265678,Q67388747,Point(-58.472062 -34.606069)
Q973767,Q902104,Point(-58.50986111 -34.5935)
Q1026681,Q851517,Point(-58.5 -34.583333333)
Q1026691,Q851517,Point(-58.496944444 -34.573333333)
Q1799004,Q851517,Point(-58.466666666 -34.6)
Q2157253,Q15284,Point(-58.516666666 -34.566666666)
Q2157253,Q13997861,Point(-58.516666666 -34.566666666)
Q2885083,Q55488,Point(-58.5172 -34.5811)
Q4119280,Q1154710,Point(-58.488528 -34.593722)
Q5640637,Q1664720,Point(-58.51361111 -34.57166667)
Q5714168,Q7543083,Point(-58.456255432 -34.597380047)
Q5714262,Q7543083,Point(-58.504194519 -34.572641923)
Q5842051,Q55488,Point(-58.5031 -34.5945)
Q5842051,Q13433889,Point(-58.5031 -34.5945)
Q5842316,Q55488,Point(-58.4944 -34.5932)
Q5842482,Q55488,Point(-58.4879 -34.5747)
Q5842588,Q55488,Point(-58.501722 -34.580472)
Q5843129,Q55488,Point(-58.4667 -34.5968)
Q5843129,Q11670533,Point(-58.4667 -34.5968)
Q5843129,Q22808404,Point(-58.4667 -34.5968)
Q6062222,Q22698,Point(-58.50638889 -34.56694444)
Q6119312,Q953806,Point(-58.45833333 -34.60416667)
Q7480108,Q16970,Point(-58.489903 -34.591262)
Q8343571,Q7315155,Point(-58.51316 -34.57246)
Q9046839,Q41176,Point(-58.5075 -34.5688)
Q9046839,Q16735822,Point(-58.5075 -34.5688)
Q16911644,Q2385804,Point(-58.50906 -34.59348)
Q18417763,Q4663385,Point(-58.49072222 -34.59288889)
Q18417763,Q19860854,Point(-58.49072222 -34.59288889)
Q20983555,Q41176,Point(-58.454748569 -34.60311204)
Q38262973,Q41253,Point(-58.4869102 -34.5753393)
Q38262986,Q41253,Point(-58.5082015 -34.5899145)
Q38263217,Q41253,Point(-58.5029027 -34.5768002)
Q38263418,Q41253,Point(-58.4592977 -34.603947)
Q38263526,Q41253,Point(-58.5010045 -34.579792)
Q38263675,Q41253,Point(-58.4680622 -34.602391)
Q56240612,Q8343784,Point(-58.511555 -34.568842)
Q56826668,Q41176,Point(-58.488484 -34.584863)
Q58406890,Q28564,Point(-58.507172 -34.568558)
Q58406890,Q385994,Point(-58.507172 -34.568558)
Q60537841,Q358,Point(-58.511167 -34.570472)
Q1026688,Q123705,Point(-58.371666666 -34.620555555)
Q1026688,Q851517,Point(-58.371666666 -34.620555555)
Q1027282,Q851517,Point(-58.383333333 -34.6125)
Q1134582,Q97662266,Point(-58.3705 -34.6218)
Q3028249,Q902104,Point(-58.3817 -34.6167)
Q3028249,Q23002054,Point(-58.3817 -34.6167)
Q3150020,Q55491,Point(-58.38025 -34.61811111)
Q3150020,Q928830,Point(-58.38025 -34.61811111)
Q3296606,Q55491,Point(-58.38058333 -34.61261111)
Q3296606,Q928830,Point(-58.38058333 -34.61261111)
Q3296818,Q928830,Point(-58.3815 -34.61794444)
Q3296818,Q22808403,Point(-58.3815 -34.61794444)
Q3392154,Q174782,Point(-58.37166667 -34.62055556)
Q5444293,Q385870,Point(-58.37144444 -34.62033333)
Q5754150,Q41176,Point(-58.36927778 -34.62216667)
Q5755287,Q41176,Point(-58.371425 -34.6215)
Q5760396,Q811979,Point(-58.383569 -34.618749)
Q5821445,Q8343784,Point(-58.368111111 -34.622194444)
Q5857047,Q79913,Point(-58.37239 -34.62303)
Q5857047,Q1156831,Point(-58.37239 -34.62303)
Q5911195,Q16970,Point(-58.37057778 -34.62096111)
Q6033667,Q33506,Point(-58.3711 -34.620802)
Q6033856,Q108860927,Point(-58.370193 -34.622009388)
Q6080496,Q174782,Point(-58.380090931 -34.617921674)
Q6096282,Q14350,Point(-58.38083333 -34.61194444)
Q6553413,Q294422,Point(-58.38138889 -34.61194444)
Q16577989,Q16970,Point(-58.3789578 -34.6179113)
Q16609671,Q33506,Point(-58.377358333 -34.618591666)
Q16609671,Q33506,Point(-58.3773 -34.6186)
Q18416911,Q953806,Point(-58.381111111 -34.613583333)
Q18416915,Q953806,Point(-58.380888888 -34.618055555)
Q18416955,Q953806,Point(-58.380888888 -34.619472222)
Q18417060,Q953806,Point(-58.380888888 -34.615833333)
Q18417189,Q953806,Point(-58.381111111 -34.614861111)
Q18418237,Q16917,Point(-58.372777777 -34.620833333)
Q18418237,Q64578911,Point(-58.372777777 -34.620833333)
Q18418541,Q494829,Point(-58.380888888 -34.616944444)
Q23702394,Q4989906,Point(-58.381517216 -34.612019632)
Q38263041,Q41253,Point(-58.3840504 -34.6132785)
Q38263041,Q19860854,Point(-58.3840504 -34.6132785)
Q38263130,Q41253,Point(-58.372729 -34.619853)
Q50351305,Q33506,Point(-58.3779 -34.6163)
Q50351305,Q33506,Point(-58.377825 -34.616333333)
Q50351305,Q17431399,Point(-58.3779 -34.6163)
Q50351305,Q17431399,Point(-58.377825 -34.616333333)
Q50882284,Q16970,Point(-58.382731 -34.612822)
Q55969455,Q811534,Point(-58.370805555 -34.620472222)
Q56826508,Q41176,Point(-58.371279 -34.620546)
Q64919061,Q33506,Point(-58.3779159 -34.6163302)
Q65391610,Q33506,Point(-58.3828 -34.6177)
Q65553275,Q2772772,Point(-58.3682186 -34.6242594)
Q73931512,Q860861,Point(-58.381359119 -34.612147559)
Q83869167,Q385994,Point(-58.383096 -34.611919)
Q83869510,Q385994,Point(-58.377308 -34.616679)
Q83869513,Q385994,Point(-58.377308 -34.616679)
Q83869557,Q385994,Point(-58.377308 -34.616679)
Q83869826,Q385994,Point(-58.382876 -34.619396)
Q83870216,Q385994,Point(-58.372936 -34.622326)
Q83870349,Q385994,Point(-58.377962 -34.616385)
Q83870706,Q385994,Point(-58.379605 -34.618401)
Q83871094,Q385994,Point(-58.381723 -34.616797)
Q83871097,Q385994,Point(-58.381723 -34.616797)
Q83871101,Q385994,Point(-58.381723 -34.616797)
Q84503976,Q33506,Point(-58.3714 -34.6206)
Q84510759,Q33506,Point(-58.370486 -34.620693)
Q90206212,Q569500,Point(-58.372459 -34.620782)
Q97385629,Q41176,Point(-58.382561 -34.6137038)
Q97385629,Q8341851,Point(-58.382561 -34.6137038)
Q111120691,Q27686,Point(-58.375742 -34.619948)
Q111591243,Q174782,Point(-58.380749426 -34.613605503)
Q111631927,Q174782,Point(-58.380614538 -34.614714129)
Q111631929,Q174782,Point(-58.381344099 -34.617031901)
Q111631931,Q174782,Point(-58.381451387 -34.615720713)
Q111685508,Q174782,Point(-58.380484018 -34.617835604)
Q111694404,Q331744,Point(-58.381290813 -34.619302755)
Q111694425,Q721747,Point(-58.380720845 -34.613314614)
Q111694459,Q721747,Point(-58.380622521 -34.614852514)
Q111694706,Q653208,Point(-58.381225 -34.613087)
Q111694706,Q721747,Point(-58.381225 -34.613087)
Q111694710,Q860861,Point(-58.38069 -34.617641)
Q111695586,Q241045,Point(-58.380281 -34.617634)
Q111695587,Q653208,Point(-58.380281 -34.617634)
Q111695587,Q721747,Point(-58.380281 -34.617634)
Q111695588,Q131214,Point(-58.380281 -34.617634)
Q111695588,Q331744,Point(-58.380281 -34.617634)
Q111695589,Q721747,Point(-58.380281 -34.617634)
Q111695590,Q721747,Point(-58.380281 -34.617634)
Q111695591,Q653208,Point(-58.380281 -34.617634)
Q111695591,Q721747,Point(-58.380281 -34.617634)
Q111696164,Q4989906,Point(-58.367978 -34.625209)
Q111696165,Q2293362,Point(-58.367978 -34.625209)
Q111696166,Q483453,Point(-58.367978 -34.625209)
Q111696167,Q12014132,Point(-58.367978 -34.625209)
Q111696168,Q191851,Point(-58.367978 -34.625209)
Q111696169,Q191851,Point(-58.367978 -34.625209)
Q111696170,Q191851,Point(-58.367978 -34.625209)
Q111696171,Q179700,Point(-58.367978 -34.625209)
Q111696172,Q179700,Point(-58.367978 -34.625209)
Q111696173,Q241045,Point(-58.367978 -34.625209)
Q111697432,Q721747,Point(-58.371425 -34.620668)
Q83869794,Q385994,Point(-58.391525 -34.624601)
Q83869828,Q385994,Point(-58.408714 -34.619808)
Q83869828,Q856234,Point(-58.408714 -34.619808)
Q83869830,Q385994,Point(-58.385012 -34.622448)
Q83869893,Q385994,Point(-58.407855 -34.614915)
Q83869961,Q385994,Point(-58.404901 -34.61503)
Q83870091,Q385994,Point(-58.409945 -34.613707)
Q83870112,Q385994,Point(-58.401934 -34.614366)
Q83870201,Q385994,Point(-58.401934 -34.614366)
Q83870204,Q385994,Point(-58.401916 -34.614546)
Q83870268,Q385994,Point(-58.385281 -34.619912)
Q83871032,Q385994,Point(-58.407193 -34.622522)
Q83871035,Q385994,Point(-58.407575 -34.621461)
Q89819756,Q16917,Point(-58.394063888 -34.622713055)
Q90206182,Q569500,Point(-58.40225 -34.625391)
Q90410146,Q16917,Point(-58.401829 -34.614687)
Q90410190,Q16917,Point(-58.407884 -34.614792)
Q90410231,Q16917,Point(-58.414505 -34.615721)
Q90410295,Q16917,Point(-58.39031 -34.620579)
Q90410346,Q16917,Point(-58.403564 -34.615835)
Q93139725,Q16917,Point(-58.415208 -34.613255)
Q93139728,Q16917,Point(-58.401604 -34.621643)
Q93139998,Q16917,Point(-58.407354 -34.618058)
Q93141363,Q16917,Point(-58.407397 -34.61382)
Q93141401,Q16917,Point(-58.413963 -34.612849)
Q93141524,Q16917,Point(-58.415339 -34.61581)
Q93141736,Q16917,Point(-58.407869 -34.615056)
Q93141743,Q16917,Point(-58.40744 -34.621484)
Q97177307,Q7257872,Point(-58.394415 -34.622715)
Q110407319,Q83708009,Point(-58.393793 -34.623214)
Q111120706,Q27686,Point(-58.4027418 -34.615744)
Q111583850,Q174782,Point(-58.39311934 -34.624052166)
Q111685503,Q174782,Point(-58.39051976 -34.623708907)
Q111685602,Q174782,Point(-58.403959643 -34.627640149)
Q111694817,Q4989906,Point(-58.403994 -34.62762)
Q111694818,Q721747,Point(-58.403994 -34.62762)
Q111697280,Q653208,Point(-58.392832 -34.624101)
Q111697280,Q721747,Point(-58.392832 -34.624101)
Q111697281,Q721747,Point(-58.389761 -34.623976)
Q111697396,Q721747,Point(-58.407434 -34.620886)
Q111697398,Q721747,Point(-58.407434 -34.620886)
Q111707516,Q331744,Point(-58.38835 -34.627077)
Q111707517,Q653208,Point(-58.38835 -34.627077)
Q111707517,Q721747,Point(-58.38835 -34.627077)
Q111707518,Q191851,Point(-58.38835 -34.627077)
Q111707543,Q241045,Point(-58.4094 -34.617621)
Q111707544,Q241045,Point(-58.4094 -34.617621)
Q111707545,Q241045,Point(-58.4094 -34.617621)
Q111707546,Q241045,Point(-58.4094 -34.617621)
Q111707547,Q179700,Point(-58.4094 -34.617621)
Q111707548,Q241045,Point(-58.4094 -34.617621)
Q111707549,Q241045,Point(-58.4094 -34.617621)
Q111707550,Q241045,Point(-58.4094 -34.617621)
Q111707551,Q331744,Point(-58.4094 -34.617621)
Q111707579,Q191851,Point(-58.388417 -34.621397)
Q111707618,Q331744,Point(-58.408127 -34.617462)
Q120002263,Q174782,Point(-58.416833281 -34.615908107)
Q123034317,Q77115,Point(-58.401898959 -34.625628536)
Q130467925,Q41176,Point(-58.39453506 -34.61752319)
Q130467925,Q8341851,Point(-58.39453506 -34.61752319)
Q130467925,Q15911314,Point(-58.39453506 -34.61752319)
Q130468023,Q41176,Point(-58.39386749 -34.61581421)
Q130468023,Q8341851,Point(-58.39386749 -34.61581421)
Q82407,Q1078765,Point(-58.4075 -34.608611111)
Q790452,Q79007,Point(-58.3972359 -34.6142159)
Q790452,Q7543083,Point(-58.3972359 -34.6142159)
Q800594,Q55485,Point(-58.408888888 -34.608611111)
Q800594,Q55488,Point(-58.408888888 -34.608611111)
Q830935,Q358,Point(-58.388259708 -34.612549118)
Q830935,Q41176,Point(-58.388259708 -34.612549118)
Q831232,Q11315,Point(-58.41083333 -34.60361111)
Q871946,Q55491,Point(-58.40611111 -34.60916667)
Q871946,Q928830,Point(-58.40611111 -34.60916667)
Q1064141,Q174782,Point(-58.40744444 -34.60972222)
Q1786733,Q168983,Point(-58.409722222 -34.609166666)
Q1786733,Q7625093,Point(-58.409722222 -34.609166666)
Q2843844,Q928830,Point(-58.415111 -34.610806)
Q2843844,Q22808403,Point(-58.415111 -34.610806)
Q3174567,Q928830,Point(-58.407278 -34.609917)
Q3174567,Q22808403,Point(-58.407278 -34.609917)
Q3296188,Q928830,Point(-58.41169444 -34.60408333)
Q3296188,Q22808403,Point(-58.41169444 -34.60408333)
Q5438433,Q902104,Point(-58.39039 -34.61431)
Q5508910,Q16917,Point(-58.390945 -34.613994)
Q5508910,Q157031,Point(-58.390945 -34.613994)
Q5508910,Q4287745,Point(-58.390945 -34.613994)
Q5578184,Q123705,Point(-58.3875 -34.6175)
Q5682291,Q27686,Point(-58.410194444 -34.604111111)
Q5755326,Q41176,Point(-58.412113411 -34.610672351)
Q5776950,Q4671277,Point(-58.417373985 -34.60806849)
Q5778674,Q178561,Point(-58.407 -34.6095)
Q5808194,Q41176,Point(-58.3876 -34.615)
Q5918007,Q3914,Point(-58.390103019 -34.61957924)
Q6010494,Q41176,Point(-58.391329218 -34.617489685)
Q6010494,Q132510,Point(-58.391329218 -34.617489685)
Q6035991,Q928830,Point(-58.391701 -34.615663)
Q6035991,Q28043022,Point(-58.391701 -34.615663)
Q6046867,Q41176,Point(-58.405472222 -34.610222222)
Q6133259,Q41176,Point(-58.399600765 -34.612576768)
Q9018816,Q30022,Point(-58.405538 -34.609824)
Q9018816,Q187456,Point(-58.405538 -34.609824)
Q15081036,Q1078765,Point(-58.4085 -34.60863889)
Q16606357,Q132510,Point(-58.41091667 -34.6035)
Q17624548,Q16970,Point(-58.3876 -34.6136)
Q28518328,Q41176,Point(-58.389111111 -34.615888888)
Q28518328,Q8343784,Point(-58.389111111 -34.615888888)
Q38263142,Q41253,Point(-58.3919769 -34.6138365)
