polo_A,nombre_A,polo_B,nombre_B,soporte_es_real_A,soporte_es_real_B,estado_soporte_A,estado_soporte_B,fuente_geometria_A,fuente_geometria_B,superficie_A_m2,superficie_B_m2,interseccion_m2,superficie_perdida_A_m2,superficie_perdida_B_m2,pct_superficie_A_en_B,pct_superficie_B_en_A,locales_compartidos,locales_A,locales_B,pct_locales_A_compartidos,pct_locales_B_compartidos,relacion_observada,direccion_contencion_observada,clase,gate_recomendacion
R06,Recoleta,Z37,Almagro,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_PARCIAL,geometria_r7/zonas_r7.geojson#R06,geometria_r7/zonas_r7.geojson#Z37,1405170.9038,4052581.4325,0.0,1405170.9038,4052581.4325,0.0,0.0,0,714,868,0.0,0.0,DISJUNTA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R06,Recoleta,Z39,Parque Avellaneda,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#R06,geometria_r7/zonas_r7.geojson#Z39,1405170.9038,4734677.9636,0.0,1405170.9038,4734677.9636,0.0,0.0,0,714,173,0.0,0.0,DISJUNTA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R06,Recoleta,Z39b,Baek-ku · Barrio Coreano,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R06,geometria_r7/zonas_r7.geojson#Z39b,1405170.9038,348613.4114,0.0,1405170.9038,348613.4114,0.0,0.0,0,714,38,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R06,Recoleta,Z40,Nueva Pompeya y Parque Patricios,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#R06,geometria_r7/zonas_r7.geojson#Z40,1405170.9038,8700695.4444,0.0,1405170.9038,8700695.4444,0.0,0.0,0,714,546,0.0,0.0,DISJUNTA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R06,Recoleta,Z41,Nunez,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_PARCIAL,geometria_r7/zonas_r7.geojson#R06,geometria_r7/zonas_r7.geojson#Z41,1405170.9038,4498573.1913,0.0,1405170.9038,4498573.1913,0.0,0.0,0,714,494,0.0,0.0,DISJUNTA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R06,Recoleta,Z43,Colegiales,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R06,geometria_r7/zonas_r7.geojson#Z43,1405170.9038,2290766.469,0.0,1405170.9038,2290766.469,0.0,0.0,0,714,441,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R06,Recoleta,Z44,Villa Ortuzar,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_PARCIAL,geometria_r7/zonas_r7.geojson#R06,geometria_r7/zonas_r7.geojson#Z44,1405170.9038,1854585.591,0.0,1405170.9038,1854585.591,0.0,0.0,0,714,201,0.0,0.0,DISJUNTA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R06,Recoleta,Z46,Retiro,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_PARCIAL,geometria_r7/zonas_r7.geojson#R06,geometria_r7/zonas_r7.geojson#Z46,1405170.9038,4666034.0744,0.0,1405170.9038,4666034.0744,0.0,0.0,0,714,715,0.0,0.0,DISJUNTA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R06,Recoleta,Z47,Monserrat y Congreso,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_R15_CERRADO,geometria_r7/zonas_r7.geojson#R06,ronda_15/geometria/perimetros_18.geojson#Z47,1405170.9038,137744.2373,0.0,1405170.9038,137744.2373,0.0,0.0,0,714,133,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R06,Recoleta,Z50,Barracas · Av. Montes de Oca,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_R15_CERRADO,geometria_r7/zonas_r7.geojson#R06,ronda_15/geometria/perimetros_18.geojson#Z50,1405170.9038,506179.4217,0.0,1405170.9038,506179.4217,0.0,0.0,0,714,84,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R06,Recoleta,Z51,"Barracas · Iriarte, California y Vieytes",True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_R15_CERRADO,geometria_r7/zonas_r7.geojson#R06,ronda_15/geometria/perimetros_18.geojson#Z51,1405170.9038,58289.4095,0.0,1405170.9038,58289.4095,0.0,0.0,0,714,12,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R06,Recoleta,Z52,La Boca · Almirante Brown y Necochea,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_R15_CERRADO,geometria_r7/zonas_r7.geojson#R06,ronda_15/geometria/perimetros_18.geojson#Z52,1405170.9038,61375.7276,0.0,1405170.9038,61375.7276,0.0,0.0,0,714,3,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R06,Recoleta,Z53,La Boca · Caminito y Vuelta de Rocha,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#R06,geometria_r7/zonas_r7.geojson#S_LABOCA,1405170.9038,5039963.2303,0.0,1405170.9038,5039963.2303,0.0,0.0,0,714,295,0.0,0.0,DISJUNTA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R06,Recoleta,Z54,Nueva Pompeya · eje Av. Saenz,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_CONCENTRACION_MEDIDA,geometria_r7/zonas_r7.geojson#R06,borrador_polos/polos_publicables.geojson#P024,1405170.9038,504234.5331,0.0,1405170.9038,504234.5331,0.0,0.0,0,714,95,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R07,Costanera Norte,R08,Villa Crespo,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R07,geometria_r7/zonas_r7.geojson#R08,385048.0512,3354577.7039,0.0,385048.0512,3354577.7039,0.0,0.0,0,67,823,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R07,Costanera Norte,R09,Chacarita,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R07,geometria_r7/zonas_r7.geojson#R09,385048.0512,948108.532,0.0,385048.0512,948108.532,0.0,0.0,0,67,202,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R07,Costanera Norte,R10,Caballito,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R07,geometria_r7/zonas_r7.geojson#R10,385048.0512,2253614.9559,0.0,385048.0512,2253614.9559,0.0,0.0,0,67,508,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R07,Costanera Norte,R11,Boulevard Caseros,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R07,geometria_r7/zonas_r7.geojson#R11,385048.0512,500285.8016,0.0,385048.0512,500285.8016,0.0,0.0,0,67,60,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R07,Costanera Norte,R12,Centro y Microcentro,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R07,geometria_r7/zonas_r7.geojson#R12,385048.0512,1841166.0714,0.0,385048.0512,1841166.0714,0.0,0.0,0,67,1084,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R07,Costanera Norte,R13,Abasto,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R07,geometria_r7/zonas_r7.geojson#R13,385048.0512,1090027.4886,0.0,385048.0512,1090027.4886,0.0,0.0,0,67,373,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R07,Costanera Norte,R14,Avenida Boedo,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R07,geometria_r7/zonas_r7.geojson#R14,385048.0512,1794603.7926,0.0,385048.0512,1794603.7926,0.0,0.0,0,67,245,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R07,Costanera Norte,R15,Devoto,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R07,geometria_r7/zonas_r7.geojson#R15,385048.0512,4787401.8397,0.0,385048.0512,4787401.8397,0.0,0.0,0,67,422,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R07,Costanera Norte,R16,Donado-Holmberg,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R07,geometria_r7/zonas_r7.geojson#R16,385048.0512,1189977.7103,0.0,385048.0512,1189977.7103,0.0,0.0,0,67,121,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R07,Costanera Norte,R17,Villa Urquiza,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R07,geometria_r7/zonas_r7.geojson#R17,385048.0512,4466238.0978,0.0,385048.0512,4466238.0978,0.0,0.0,0,67,528,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R07,Costanera Norte,R19,Federico Lacroze,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R07,geometria_r7/zonas_r7.geojson#R19,385048.0512,3032830.6752,0.0,385048.0512,3032830.6752,0.0,0.0,0,67,532,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R07,Costanera Norte,R20,Garcia del Rio,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R07,geometria_r7/zonas_r7.geojson#R20,385048.0512,610027.9937,0.0,385048.0512,610027.9937,0.0,0.0,0,67,102,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R07,Costanera Norte,R21,La Paternal,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R07,geometria_r7/zonas_r7.geojson#R21,385048.0512,3853388.4058,0.0,385048.0512,3853388.4058,0.0,0.0,0,67,307,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R07,Costanera Norte,Z24,Flores · Avellaneda y Pasaje Ruperto Godoy,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R07,geometria_r7/zonas_r7.geojson#Z24,385048.0512,395122.3802,0.0,385048.0512,395122.3802,0.0,0.0,0,67,107,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R07,Costanera Norte,Z27,Villa Santa Rita,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#R07,geometria_r7/zonas_r7.geojson#Z27,385048.0512,2154579.1388,0.0,385048.0512,2154579.1388,0.0,0.0,0,67,182,0.0,0.0,DISJUNTA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R07,Costanera Norte,Z28,Monte Castro,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_R15_CERRADO,geometria_r7/zonas_r7.geojson#R07,ronda_15/geometria/perimetros_18.geojson#Z28,385048.0512,287297.4688,0.0,385048.0512,287297.4688,0.0,0.0,0,67,69,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R07,Costanera Norte,Z31,Villa Luro,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_R15_CERRADO,geometria_r7/zonas_r7.geojson#R07,ronda_15/geometria/perimetros_18.geojson#Z31,385048.0512,137000.0722,0.0,385048.0512,137000.0722,0.0,0.0,0,67,41,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R07,Costanera Norte,Z32,Liniers · Mercado Andino,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_R15_CERRADO,geometria_r7/zonas_r7.geojson#R07,ronda_15/geometria/perimetros_18.geojson#Z32,385048.0512,69983.3644,0.0,385048.0512,69983.3644,0.0,0.0,0,67,63,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R07,Costanera Norte,Z33,Mataderos,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#R07,geometria_r7/zonas_r7.geojson#Z33,385048.0512,7401138.1314,0.0,385048.0512,7401138.1314,0.0,0.0,0,67,375,0.0,0.0,DISJUNTA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R07,Costanera Norte,Z35,Balvanera · Once,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#R07,geometria_r7/zonas_r7.geojson#Z35,385048.0512,4344292.8134,0.0,385048.0512,4344292.8134,0.0,0.0,0,67,1253,0.0,0.0,DISJUNTA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R07,Costanera Norte,Z37,Almagro,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_PARCIAL,geometria_r7/zonas_r7.geojson#R07,geometria_r7/zonas_r7.geojson#Z37,385048.0512,4052581.4325,0.0,385048.0512,4052581.4325,0.0,0.0,0,67,868,0.0,0.0,DISJUNTA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R07,Costanera Norte,Z39,Parque Avellaneda,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#R07,geometria_r7/zonas_r7.geojson#Z39,385048.0512,4734677.9636,0.0,385048.0512,4734677.9636,0.0,0.0,0,67,173,0.0,0.0,DISJUNTA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R07,Costanera Norte,Z39b,Baek-ku · Barrio Coreano,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R07,geometria_r7/zonas_r7.geojson#Z39b,385048.0512,348613.4114,0.0,385048.0512,348613.4114,0.0,0.0,0,67,38,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R07,Costanera Norte,Z40,Nueva Pompeya y Parque Patricios,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#R07,geometria_r7/zonas_r7.geojson#Z40,385048.0512,8700695.4444,0.0,385048.0512,8700695.4444,0.0,0.0,0,67,546,0.0,0.0,DISJUNTA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R07,Costanera Norte,Z41,Nunez,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_PARCIAL,geometria_r7/zonas_r7.geojson#R07,geometria_r7/zonas_r7.geojson#Z41,385048.0512,4498573.1913,0.0,385048.0512,4498573.1913,0.0,0.0,0,67,494,0.0,0.0,DISJUNTA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R07,Costanera Norte,Z43,Colegiales,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R07,geometria_r7/zonas_r7.geojson#Z43,385048.0512,2290766.469,0.0,385048.0512,2290766.469,0.0,0.0,0,67,441,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R07,Costanera Norte,Z44,Villa Ortuzar,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_PARCIAL,geometria_r7/zonas_r7.geojson#R07,geometria_r7/zonas_r7.geojson#Z44,385048.0512,1854585.591,0.0,385048.0512,1854585.591,0.0,0.0,0,67,201,0.0,0.0,DISJUNTA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R07,Costanera Norte,Z46,Retiro,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_PARCIAL,geometria_r7/zonas_r7.geojson#R07,geometria_r7/zonas_r7.geojson#Z46,385048.0512,4666034.0744,0.0,385048.0512,4666034.0744,0.0,0.0,0,67,715,0.0,0.0,DISJUNTA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R07,Costanera Norte,Z47,Monserrat y Congreso,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_R15_CERRADO,geometria_r7/zonas_r7.geojson#R07,ronda_15/geometria/perimetros_18.geojson#Z47,385048.0512,137744.2373,0.0,385048.0512,137744.2373,0.0,0.0,0,67,133,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R07,Costanera Norte,Z50,Barracas · Av. Montes de Oca,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_R15_CERRADO,geometria_r7/zonas_r7.geojson#R07,ronda_15/geometria/perimetros_18.geojson#Z50,385048.0512,506179.4217,0.0,385048.0512,506179.4217,0.0,0.0,0,67,84,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R07,Costanera Norte,Z51,"Barracas · Iriarte, California y Vieytes",True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_R15_CERRADO,geometria_r7/zonas_r7.geojson#R07,ronda_15/geometria/perimetros_18.geojson#Z51,385048.0512,58289.4095,0.0,385048.0512,58289.4095,0.0,0.0,0,67,12,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R07,Costanera Norte,Z52,La Boca · Almirante Brown y Necochea,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_R15_CERRADO,geometria_r7/zonas_r7.geojson#R07,ronda_15/geometria/perimetros_18.geojson#Z52,385048.0512,61375.7276,0.0,385048.0512,61375.7276,0.0,0.0,0,67,3,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R07,Costanera Norte,Z53,La Boca · Caminito y Vuelta de Rocha,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#R07,geometria_r7/zonas_r7.geojson#S_LABOCA,385048.0512,5039963.2303,0.0,385048.0512,5039963.2303,0.0,0.0,0,67,295,0.0,0.0,DISJUNTA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R07,Costanera Norte,Z54,Nueva Pompeya · eje Av. Saenz,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_CONCENTRACION_MEDIDA,geometria_r7/zonas_r7.geojson#R07,borrador_polos/polos_publicables.geojson#P024,385048.0512,504234.5331,0.0,385048.0512,504234.5331,0.0,0.0,0,67,95,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R08,Villa Crespo,R09,Chacarita,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R08,geometria_r7/zonas_r7.geojson#R09,3354577.7039,948108.532,0.0,3354577.7039,948108.532,0.0,0.0,0,823,202,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R08,Villa Crespo,R10,Caballito,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R08,geometria_r7/zonas_r7.geojson#R10,3354577.7039,2253614.9559,0.0,3354577.7039,2253614.9559,0.0,0.0,0,823,508,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R08,Villa Crespo,R11,Boulevard Caseros,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R08,geometria_r7/zonas_r7.geojson#R11,3354577.7039,500285.8016,0.0,3354577.7039,500285.8016,0.0,0.0,0,823,60,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R08,Villa Crespo,R12,Centro y Microcentro,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R08,geometria_r7/zonas_r7.geojson#R12,3354577.7039,1841166.0714,0.0,3354577.7039,1841166.0714,0.0,0.0,0,823,1084,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R08,Villa Crespo,R13,Abasto,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R08,geometria_r7/zonas_r7.geojson#R13,3354577.7039,1090027.4886,0.0,3354577.7039,1090027.4886,0.0,0.0,0,823,373,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R08,Villa Crespo,R14,Avenida Boedo,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R08,geometria_r7/zonas_r7.geojson#R14,3354577.7039,1794603.7926,0.0,3354577.7039,1794603.7926,0.0,0.0,0,823,245,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R08,Villa Crespo,R15,Devoto,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R08,geometria_r7/zonas_r7.geojson#R15,3354577.7039,4787401.8397,0.0,3354577.7039,4787401.8397,0.0,0.0,0,823,422,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R08,Villa Crespo,R16,Donado-Holmberg,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R08,geometria_r7/zonas_r7.geojson#R16,3354577.7039,1189977.7103,0.0,3354577.7039,1189977.7103,0.0,0.0,0,823,121,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R08,Villa Crespo,R17,Villa Urquiza,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R08,geometria_r7/zonas_r7.geojson#R17,3354577.7039,4466238.0978,0.0,3354577.7039,4466238.0978,0.0,0.0,0,823,528,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R08,Villa Crespo,R19,Federico Lacroze,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R08,geometria_r7/zonas_r7.geojson#R19,3354577.7039,3032830.6752,77789.3092,3276788.3947,2955041.3661,2.3189,2.5649,1,823,532,0.1215,0.188,SOLAPADA,NINGUNA,SOLAPADA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R08,Villa Crespo,R20,Garcia del Rio,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R08,geometria_r7/zonas_r7.geojson#R20,3354577.7039,610027.9937,0.0,3354577.7039,610027.9937,0.0,0.0,0,823,102,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
